SQL>
SQL> select di.owner
  2       , di.table_name
  3       , di.index_name
  4       , di.index_type
  5       , di.uniqueness
  6       , di.num_rows
  7       , di.sample_size
  8       , di.last_analyzed
  9       , di.global_stats
 10       , di.initial_extent
 11       , di.max_extents
 12       , di.next_extent
 13    from user_tables ut
 14         inner join dba_indexes di on di.table_name = ut.table_name
 15  ;

OWNER                          TABLE_NAME                     INDEX_NAME                     INDEX_TYPE                  UNIQUENES   NUM_ROWS SAMPLE_SIZE LAST_ANAL GLO INITIAL_EXTENT MAX_EXTENTS NEXT_EXTENT
STORELAND                      TYPES_REMISE_LANGUE            TYPES_REMISE_LANGUE_PK         NORMAL                      UNIQUE            28          28 07-AUG-15 YES          65536  2147483645     1048576
STORELAND                      TYPES_RESERVATION_STOCK        TYPES_RESERVATION_STOCK_PK     NORMAL                      UNIQUE            13          13 07-AUG-15 YES          65536  2147483645     1048576
STORELAND                      TYPES_RETOUR_CLIENT            TYPES_RETOUR_CLIENT_PK         NORMAL                      UNIQUE             7           7 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      PARAMETRES_PALMARES_4          PARAMETRES_PALMARES_4_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      TYPES_RETOUR_DEPOT             TYPES_RETOUR_DEPOT_PK          NORMAL                      UNIQUE             4           4 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      TYPES_RETOUR_MAGASIN           TYPES_RETOUR_MAGASIN_PK        NORMAL                      UNIQUE             1           1 07-AUG-15 YES         196608  2147483645     1048576
STORELAND                      TYPES_SOCIETE                  TYPES_SOCIETE_PK               NORMAL                      UNIQUE             3           3 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      PARAMETRES_REASSORT_MAGASINS   PARAMETRES_REASSORT_MAG_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PREVISIONS_VENTE               PREVISIONS_VENTE_FK1           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PRIO_EDITION_DOC_REASSORT      PRIO_EDITION_DOC_REASSORT_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PRODUITS                       PRODUITS_FK1                   NORMAL                      UNIQUE       6063991      330127 14-SEP-17 YES       49283072  2147483645     1048576
STORELAND                      PRODUITS                       PRODUITS_FK2                   NORMAL                      NONUNIQUE    5954875      187889 14-SEP-17 YES       59768832  2147483645     1048576
STORELAND                      PRODUITS                       PRODUITS_FK3                   NORMAL                      NONUNIQUE    6157353      305831 14-SEP-17 YES       32505856  2147483645     1048576
STORELAND                      PRODUITS_ASSOCIES              PRODUITS_ASSOCIES_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PRODUITS_COLORIS               PRODUITS_COLORIS_FK1           NORMAL                      UNIQUE       5714102      280516 04-OCT-17 YES       58720256  2147483645     1048576
STORELAND                      PRODUITS_COLORIS               PRODUITS_COLORIS_PK            NORMAL                      UNIQUE       5823419      353501 04-OCT-17 YES       46137344  2147483645     1048576
STORELAND                      PRODUITS_COLORIS_LANGUE        PRODUITS_COLORIS_LANGUE_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PRODUITS_LANGUE                PRODUITS_LANGUE_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PRODUITS_NO_SERIE              PRODUITS_NO_SERIE_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PRODUITS_REMPLACEMENT          PRODUITS_REMPLACEMENT_FK1      NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      PRODUITS_REMPLACEMENT          PRODUITS_REMPLACEMENT_FK2      NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      PRODUITS_REMPLACEMENT          PRODUITS_REMPLACEMENT_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      PRODUITS_SERVICES_OPTIONS      PRODUITS_SERVICES_OPTIONS_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PRODUITS_SUBSTITUTION_REASSORT PRODUITS_SUBST_REASSORT_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PROFILS_FRAIS_ACHAT            PROFILS_FRAIS_ACHAT_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PUISSANCES_MAGASIN             PUISSANCES_MAGASIN_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PUISSANCES_PRODUIT             PUISSANCES_PRODUIT_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      QTES_A_CDER_GROUPES_MAGASIN    QTES_A_CDER_GROUPES_MAGASIN_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      QUAIS_DEPOT                    QAUIS_DEPOT_PK                 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      QUESTIONS_MAGASIN              QUESTIONS_MAGASIN_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      RADIO_GESTION_RUPTURE          RADIO_GESTION_RUPTURE_PK       NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      RADIO_PRELEV                   RADIO_PRELEV_PK                NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      RADIO_RAMASSAGE                RADIO_RAMASSAGE_FK1            NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      RADIO_RAMASSAGE                RADIO_RAMASSAGE_PK             NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      RANGEMENT_RECEPTION_RADIO      RANGEMENT_RECEPTION_RADIO_FK1  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      RANGEMENT_RECEPTION_RADIO      RANGEMENT_RECEPTION_RADIO_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      RATIO_TAILLE_ASSORT            RATIO_TAILLE_ASSORT_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      RATIOTAILLE_NEG                RATIOTAILLE_NEG_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      RB_FIELD                       RB_TABLE_FIELD_NAME_IDX        NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      RB_FOLDER                      FOLDER_IDX                     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_LIV_PALETTE_MAG         LIGNES_LIV_PALETTE_MAG_FK1     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_LIV_PALETTE_MAG         LIGNES_LIV_PALETTE_MAG_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_LIVRAISON_CDE_WST       LIGNES_LIVRAISON_CDE_WST_FK1   NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LIGNES_LIVRAISON_CDE_WST       LIGNES_LIVRAISON_CDE_WST_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LIGNES_LIVRAISON_COLIS_DEPOT   LIGNES_LIV_COLIS_DEPOT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LIGNES_LIVRAISON_COLIS_MAGASIN LIGNES_LIV_COLIS_MAGASIN_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_LIVRAISON_DEPOT         LIGNES_LIVRAISON_DEPOT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LIGNES_LIVRAISON_MAGASIN       LIGNES_LIVRAISON_MAGASIN_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_LIVRAISON_UG            LIGNES_LIVRAISON_UG_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      LIGNES_LPICKCOMP_DETAIL_PXREV  LIGN_LPICKCOMP_DETAIL_PXREV_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      LIGNES_METHODE_REASSORT        LIGNES_METHODE_REASSORT_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_MOUVEMENT_STOCK_MAG     LIGNES_MOUVEMENT_STOCK_MAG_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      LIGNES_OPE_COMM                LIGNES_OPE_COMM_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_OPE_COMM_REM            LIGNES_OPE_COMM_REM_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      LIGNES_PARAM_EXPORT_TRANSPORT  LIGNES_PARAM_EXPORT_TSPT_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      LIGNES_PERIODE_TARIF           LIGNES_PERIODE_TARIF_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
