SQL> select at.table_name, at.status, at.num_rows, at.last_analyzed , atc.data_type
  2       , ai.index_name, ai.index_type, ai.uniqueness, ai.leaf_blocks, ai.distinct_keys, ai.status as i_status, ai.last_analyzed as i_last_analyzed, ai.global_stats
  3       , aic.column_name, aic.column_position
  4    from all_tables at
  5         inner join all_indexes ai on ai.table_name = at.table_name
  6         inner join all_ind_columns aic on aic.index_name = ai.index_name
  7         inner join all_tab_columns atc on atc.table_name = aic.table_name and atc.column_name = aic.column_name
  8   where at.owner  in ( 'STORELAND' )
  9     ---and at.table_name in ('LBM_VENTE_POSTE', 'LBM_CP_HISTO')
 10   order by at.table_name, ai.index_name, aic.column_position
 11  ;
TABLE_NAME                     STATUS     NUM_ROWS LAST_ANAL DATA_TYPE                      INDEX_NAME                     INDEX_TYPE                     UNIQUENES LEAF_BLOCKS DISTINCT_KEYS I_STATUS I_LAST_AN GLO COLUMN_NAME                    COLUMN_POSITION
STOCKS_ARTICLES_MAG_NSERIE     VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_MAG_NSERIE_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NUMEROORDRE                                  4
STOCKS_ARTICLES_MAG_NSERIE     VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_MAG_NSERIE_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODETYPENOSERIE                              5
STOCKS_COLIS_DEPOTS            VALID             0 01-JUN-14 VARCHAR2                       STOCKS_COLIS_DEPOTS_FK1        NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECOLISAGE                                 1
STOCKS_COLIS_DEPOTS            VALID             0 01-JUN-14 NUMBER                         STOCKS_COLIS_DEPOTS_FK1        NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENT                       2
STOCKS_COLIS_DEPOTS            VALID             0 01-JUN-14 NUMBER                         STOCKS_COLIS_DEPOTS_FK1        NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECPTSTOCKDEPOT                            3
STOCKS_COLIS_DEPOTS            VALID             0 01-JUN-14 NUMBER                         STOCKS_COLIS_DEPOTS_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDEPOT                                    1
STOCKS_COLIS_DEPOTS            VALID             0 01-JUN-14 VARCHAR2                       STOCKS_COLIS_DEPOTS_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLISAGE                                 2
STOCKS_COLIS_DEPOTS            VALID             0 01-JUN-14 NUMBER                         STOCKS_COLIS_DEPOTS_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENT                       3
STOCKS_COLIS_DEPOTS            VALID             0 01-JUN-14 NUMBER                         STOCKS_COLIS_DEPOTS_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECPTSTOCKDEPOT                            4
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNECOMPOSANT                         1
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENT                       2
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECPTSTOCKDEPOT                            3
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_FK2   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEDEPOT                                    1
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 VARCHAR2                       STOCKS_COMPOSANTS_DEPOTS_FK2   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECLASSPROD1                               2
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_FK2   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNECOMPOSANT                         3
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_FK2   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECPTSTOCKDEPOT                            4
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_FK2   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES QTEENSTOCK                                   5
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDEPOT                                    1
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 VARCHAR2                       STOCKS_COMPOSANTS_DEPOTS_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD1                               2
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNECOMPOSANT                         3
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENT                       4
STOCKS_COMPOSANTS_DEPOTS       VALID             0 01-JUN-14 NUMBER                         STOCKS_COMPOSANTS_DEPOTS_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECPTSTOCKDEPOT                            5
STOCK_MAGASIN_OPTIMAL          VALID             0 01-JUN-14 NUMBER                         STOCK_MAGASIN_OPTIMAL_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES VPOTMAX                                      1
STRUCTURES_CB_FRN              VALID             0 01-JUN-14 VARCHAR2                       STRUCTURES_CB_FRN_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEFOURNISSEUR                              1
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 NUMBER                         SUIVI_ALERTES_WST_FK           NORMAL                         NONUNIQUE       13252       1415334 VALID    24-OCT-17 YES CODEMAGASIN                                  1
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 DATE                           SUIVI_ALERTES_WST_FK           NORMAL                         NONUNIQUE       13252       1415334 VALID    24-OCT-17 YES DATEALERTEWST                                2
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 NUMBER                         SUIVI_ALERTES_WST_FK           NORMAL                         NONUNIQUE       13252       1415334 VALID    24-OCT-17 YES CODECAISSE                                   3
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 NUMBER                         SUIVI_ALERTES_WST_FK           NORMAL                         NONUNIQUE       13252       1415334 VALID    24-OCT-17 YES PRIORITE                                     4
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 NUMBER                         SUIVI_ALERTES_WST_FK           NORMAL                         NONUNIQUE       13252       1415334 VALID    24-OCT-17 YES LU                                           5
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 NUMBER                         SUIVI_ALERTES_WST_FK2          FUNCTION-BASED NORMAL          NONUNIQUE      312647          1241 VALID    24-OCT-17 YES CODEALERTEWST                                2
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 NUMBER                         SUIVI_ALERTES_WST_PK           NORMAL                         UNIQUE          12687       1900109 VALID    24-OCT-17 YES CODEMAGASIN                                  1
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 NUMBER                         SUIVI_ALERTES_WST_PK           NORMAL                         UNIQUE          12687       1900109 VALID    24-OCT-17 YES CODECAISSE                                   2
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 DATE                           SUIVI_ALERTES_WST_PK           NORMAL                         UNIQUE          12687       1900109 VALID    24-OCT-17 YES DATEALERTEWST                                3
SUIVI_ALERTES_WST              VALID       1900109 24-OCT-17 NUMBER                         SUIVI_ALERTES_WST_PK           NORMAL                         UNIQUE          12687       1900109 VALID    24-OCT-17 YES IDENTIFICATION                               4
SUIVI_DISTRIBUTION_RADIO       VALID             0 01-JUN-14 NUMBER                         SUIVI_DISTRIBUTION_RADIO_FK1   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEUTILISATEUR                              1
SUIVI_DISTRIBUTION_RADIO       VALID             0 01-JUN-14 DATE                           SUIVI_DISTRIBUTION_RADIO_FK1   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATEDEBUTTRAITEMENT                          2
SUIVI_DISTRIBUTION_RADIO       VALID             0 01-JUN-14 NUMBER                         SUIVI_DISTRIBUTION_RADIO_FK1   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  3
SUIVI_DISTRIBUTION_RADIO       VALID             0 01-JUN-14 VARCHAR2                       SUIVI_DISTRIBUTION_RADIO_FK1   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODELIVRAISONMAG                             4
SUIVI_DISTRIBUTION_RADIO       VALID             0 01-JUN-14 NUMBER                         SUIVI_DISTRIBUTION_RADIO_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDISTRIBUTION                             1
SUIVI_PRELEV_RADIO             VALID             0 01-JUN-14 NUMBER                         SUIVI_PRELEV_RADIO_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEUTILISATEUR                              1
SUIVI_PRELEV_RADIO             VALID             0 01-JUN-14 NUMBER                         SUIVI_PRELEV_RADIO_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESECTEUR                                  2
SUIVI_PRELEV_RADIO             VALID             0 01-JUN-14 NUMBER                         SUIVI_PRELEV_RADIO_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODELISTEPICKING                             3
SUIVI_PRELEV_RADIO             VALID             0 01-JUN-14 NUMBER                         SUIVI_PRELEV_RADIO_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  4
SUIVI_PRELEV_RADIO             VALID             0 01-JUN-14 DATE                           SUIVI_PRELEV_RADIO_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATEDEBUTTRAITEMENT                          5
SUIVI_PRELEV_RADIO             VALID             0 01-JUN-14 NUMBER                         SUIVI_PRELEV_RADIO_PK          NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRELEVEMENT                              1
